3377699720880647;"";528257.0000000;1842437.8000000;"TOULOUSE";"Gare Saint Agne";"SNCF 2 dir. Montréjeau/Foix/Auch";""
3377699720880648;"3060";528229.000;1842480.000;"TOULOUSE";"Gare Saint Agne";"bus dir. Banlieue";"GARE ST. AGNE"
3377699720880649;"3061";528247.000;1842489.000;"TOULOUSE";"Gare Saint Agne";"Bus dir. Ville";"GARE ST. AGNE"
3377699722011100;"80050";528304.000;1842418.000;"TOULOUSE";"Gare Saint Agne";"Métro ligne B dir.Borderouge";"SAINT AGNE SNCF"
3377699722011101;"80051";528304.000;1842418.000;"TOULOUSE";"Gare Saint Agne";"Métro ligne B dir.Ramonville";"SAINT AGNE SNCF"
3377699722914835;"27801";528201.000;1842384.000;"TOULOUSE";"Gare Saint Agne";"Objet";"ST AGNE GARE SNCF"
3377699720880650;"";505993.000;1849448.000;"LASSERRE";"Gex";"dir.Merenvielle gare";""
3377699720888922;"";505993.000;1849448.000;"LASSERRE";"Gex";"dir.Lévignac";""
3377699720880651;"";507584.000;1852377.000;"LEVIGNAC";"Le Moulin";"dir.Menville";""
3377699720888932;"";507584.000;1852377.000;"LEVIGNAC";"Le Moulin";"dir.Lévignac centre";""
3377699720880652;"";504943.000;1849680.000;"PRADERE-LES-BOURGUETS";"Croisement Les Bourguets";"non matérialisé";""
3377699720880653;"0";507500.000;1853453.000;"MENVILLE";"Montlezun";"";""
3377699720880654;"0";510188.000;1855573.000;"SAINT-PAUL-SUR-SAVE";"Chateau";"";""
3377699720880655;"";510748.000;1855080.000;"MONTAIGUT-SUR-SAVE";"Avenue de Toulouse";"";""
3377699720880656;"";513778.000;1855233.000;"DAUX";"Bascule";"";""
3377699720880657;"19710";517340.000;1851314.000;"CORNEBARRIEU";"Clinique des Cèdres";"dir.Mondonville";"CLINIQUE DES CEDRES"
3377699720888628;"19711";517329.000;1851297.000;"CORNEBARRIEU";"Clinique des Cèdres";"dir.Cornebarrieu";"CLINIQUE DES CEDRES"
3377699720880658;"19701";517769.000;1850620.000;"CORNEBARRIEU";"Ambrits";"";"LES AMBRITS"
3377699721676079;"19700";517769.000;1850620.000;"CORNEBARRIEU";"Ambrits";"Objet";"LES AMBRITS"
3377699720880659;"19680";518331.000;1850331.000;"CORNEBARRIEU";"Mairie";"dir.Mondonville";"MAIRIE CORNEBARRIEU"
3377699720888625;"19681";518331.000;1850296.000;"CORNEBARRIEU";"Mairie";"dir.Blagnac";"MAIRIE CORNEBARRIEU"
3377699720880660;"0";517522.000;1827914.000;"MURET";"Debat Ponsan";"";""
3377699720880661;"0";515115.000;1821955.000;"LE FAUGA";"Luxembourg";"";""
3377699720880662;"0";515008.000;1820123.000;"MAUZAC";"Pont";"";""
3377699720880663;"0";513748.000;1817583.000;"NOE";"Sainte Marie";"";""
3377699720880664;"0";512323.000;1815953.000;"CAPENS";"Pont - La Girouette";"Arrêt dir.A64";""
3377699720880665;"0";512323.000;1815953.000;"CAPENS";"Pont - La Girouette";"Arrêt dir.Capens";""
3377699720880666;"0";511035.000;1813515.000;"MARQUEFAVE";"Le Peyrou";"";""
3377699720880667;"";509665.000;1811010.000;"CARBONNE";"Jardin Public";"";""
3377699720888694;"";509665.000;1811010.000;"CARBONNE";"Jardin Public";"";""
3377699720880668;"1311";526633.000;1847795.000;"TOULOUSE";"Chaussas";"";"CHAUSSAS"
3377699720880669;"5560";527309.000;1846383.000;"TOULOUSE";"Pont des Minimes";"av.Honoré Serres dir.nord";"PONT DES MINIMES"
3377699720880670;"5561";527329.000;1846383.000;"TOULOUSE";"Pont des Minimes";"av.Honoré Serres dir.sud";"PONT DES MINIMES"
3377699720880671;"5563";527380.000;1846435.000;"TOULOUSE";"Pont des Minimes";"bd.Matabiau dir.nord";"PONT DES MINIMES"
3377699720880672;"5565";527267.000;1846418.000;"TOULOUSE";"Pont des Minimes";"bd.de la Marquette dir.ouest";"PONT DES MINIMES"
3377699720880673;"";527363.000;1846465.000;"TOULOUSE";"Pont des Minimes";"bd.des Minimes dir.est";""
3377699720880674;"6062";528706.000;1845643.000;"TOULOUSE";"Riquet";""Bd de la Gare" (14/15/19 direction banlieue)";"RIQUET"
3377699720880675;"6063";528687.000;1845627.000;"TOULOUSE";"Riquet";""Bd Riquet" (14/19 direction Marengo)";"RIQUET"
3377699720880676;"6060";528633.000;1845638.000;"TOULOUSE";"Riquet";""Allées J. Jaurès" (15 direction banlieue)";"RIQUET"
3377699720880677;"6065";528624.000;1845701.000;"TOULOUSE";"Riquet";""Bd Bonrepos" (41 direction Banlieue)";"RIQUET"
3377699720880678;"6061";528586.000;1845635.000;"TOULOUSE";"Riquet";""Allées J. Jaurès" (15 direction ville)";"RIQUET"
3377699722296573;"6064";528706.000;1845643.000;"TOULOUSE";"Riquet";"Objet";"RIQUET"
3377699722296575;"6067";528624.000;1845701.000;"TOULOUSE";"Riquet";"Objet";"RIQUET"
3377699720880679;"1681";531156.000;1842542.000;"TOULOUSE";"La Terrasse - Corraze";"Corraze dir Ville";"CORRAZE"
3377699720880680;"1680";531157.000;1842525.000;"TOULOUSE";"La Terrasse - Corraze";"Corraze dir Banlieue";"CORRAZE"
3377699720880681;"3921";531279.000;1842558.000;"TOULOUSE";"La Terrasse - Corraze";"Terminus 15";"LA TERRASSE"
3377699722114436;"3922";531289.000;1842569.000;"TOULOUSE";"La Terrasse - Corraze";"Objet";"LA TERRASSE"
3377699720880682;"0";503420.000;1838831.000;"BONREPOS-SUR-AUSSONNELLE";"Eglise";"";""
3377699720880683;"0";503434.000;1836828.000;"SAIGUEDE";"Mairie";"";""
3377699720880684;"0";498426.000;1836792.000;"EMPEAUX";"Mairie";"";""
3377699720880685;"0";498440.000;1834789.000;"SAINT-THOMAS";"Mairie";"";""
3377699720880688;"0";520618.000;1825388.000;"EAUNES";"Croix Blanche";"";""
3377699720880689;"0";521988.000;1824725.000;"LAGARDELLE-SUR-LEZE";"Moulin d'Augé";"";""
3377699720880690;"0";523218.000;1823880.000;"LAGARDELLE-SUR-LEZE";"Mairie";"";""
3377699720880691;"0";524973.000;1821563.000;"MIREMONT";"Burguerolles";"";""
3377699720880692;"0";525423.000;1819253.000;"MIREMONT";"Mairie";"";""
3377699720880693;"1531";530804.000;1840417.000;"TOULOUSE";"CNES - FIAS";"";"CNES FIAS"
3377699722238890;"1530";530804.0000000;1840417.0000000;"TOULOUSE";"CNES - FIAS";"Objet";"CNES FIAS"
3377699720880694;"0";522360.000;1830133.000;"VILLATE";"Mairie";"";""
3377699720880695;"0";523578.000;1828380.000;"LABARTHE-SUR-LEZE";"Le Canton";"";""
3377699720880696;"0";524000.000;1828230.000;"LABARTHE-SUR-LEZE";"Eglise";"";""
3377699720880697;"0";519763.000;1820903.000;"BEAUMONT-SUR-LEZE";"Vignolles";"";""
3377699720880698;"0";523668.000;1824558.000;"LAGARDELLE-SUR-LEZE";"Clinique";"";""
3377699720880699;"0";520513.000;1820335.000;"BEAUMONT-SUR-LEZE";"Mairie";"";""
3377699720880700;"0";517605.000;1814538.000;"SAINT-SULPICE-SUR-LEZE";"Victor Hugo";"Terminus TER";""
3377699720880701;"0";517605.000;1814538.000;"SAINT-SULPICE-SUR-LEZE";"Victor Hugo";"Arrêt dir.Toulouse";""
3377699720880702;"0";517605.000;1814538.000;"SAINT-SULPICE-SUR-LEZE";"Victor Hugo";"Arrêt dir.Foix";""
3377699720880704;"0";521795.000;1803708.000;"MASSABRAC";"Tuilerie";"";""
