lat,long,ele,time  
43.58130640000000,1.463302450000000,188.0,2010-01-07T08:12:47Z
43.58118468333334,1.463421766666667,187.8,2010-01-07T08:12:50Z
43.58105570000000,1.463520900000000,187.7,2010-01-07T08:12:52Z
43.58073960000000,1.463737533333334,187.6,2010-01-07T08:12:55Z
43.58062300000000,1.463837333333333,187.4,2010-01-07T08:13:00Z
43.58050040000000,1.463957866666667,187.3,2010-01-07T08:13:03Z
43.58032870000000,1.464138133333333,187.1,2010-01-07T08:13:07Z
43.58021226666666,1.464297850000000,187.0,2010-01-07T08:13:09Z
43.58007264999999,1.464518266666667,186.8,2010-01-07T08:13:11Z
43.57988860000000,1.464775866666667,186.5,2010-01-07T08:13:13Z
43.57977778333334,1.464913950000000,186.1,2010-01-07T08:13:16Z
43.57967040000000,1.465027183333333,185.8,2010-01-07T08:13:18Z
43.57954445000001,1.465137533333333,185.5,2010-01-07T08:13:20Z
43.57939861666667,1.465248800000000,185.1,2010-01-07T08:13:22Z
43.57925981666667,1.465333800000000,184.8,2010-01-07T08:13:24Z
43.57900271666667,1.465463016666666,184.5,2010-01-07T08:13:26Z
43.57880520000001,1.465557150000000,184.0,2010-01-07T08:13:30Z
43.57385503333334,1.469507883333333,178.1,2010-01-07T08:14:58Z
43.57371975000000,1.469543683333333,178.1,2010-01-07T08:15:00Z
43.57357866666666,1.469572500000000,178.2,2010-01-07T08:15:02Z
43.57341101666666,1.469608866666667,178.3,2010-01-07T08:15:05Z
43.57325451666667,1.469662216666667,178.3,2010-01-07T08:15:07Z
43.57309123333332,1.469707883333333,178.4,2010-01-07T08:15:10Z
43.57292733333334,1.469739900000000,178.5,2010-01-07T08:15:13Z
43.57272823333333,1.469760716666667,178.5,2010-01-07T08:15:15Z
43.57257606666667,1.469803766666666,178.6,2010-01-07T08:15:18Z
43.57243901666668,1.469826850000000,178.7,2010-01-07T08:15:20Z
43.57230013333333,1.469841616666667,178.7,2010-01-07T08:15:22Z
43.57214491666667,1.469855716666667,178.8,2010-01-07T08:15:24Z
43.57200410000000,1.469870866666666,178.8,2010-01-07T08:15:27Z
43.57184966666667,1.469861650000000,178.9,2010-01-07T08:15:29Z
43.57167580000000,1.469860933333333,179.0,2010-01-07T08:15:31Z
43.57132848333334,1.469847350000000,179.0,2010-01-07T08:15:34Z
43.57117839999999,1.469843183333333,179.2,2010-01-07T08:15:39Z
43.57099541666667,1.469851966666667,179.2,2010-01-07T08:15:41Z
43.57085180000001,1.469861633333333,179.3,2010-01-07T08:15:43Z
43.57069788333333,1.469879500000000,179.3,2010-01-07T08:15:45Z
43.57052595000000,1.469910366666667,179.4,2010-01-07T08:15:48Z
43.57038110000001,1.469949333333333,179.5,2010-01-07T08:15:50Z
43.57022975000000,1.469987116666667,179.5,2010-01-07T08:15:53Z
43.57016313333334,1.470024016666666,179.6,2010-01-07T08:15:55Z
43.57015065000000,1.470304916666667,179.7,2010-01-07T08:15:59Z
43.57015713333333,1.470512900000000,179.9,2010-01-07T08:16:05Z
43.57014800000000,1.470599816666667,179.9,2010-01-07T08:16:07Z
43.56992343333333,1.470789066666667,180.0,2010-01-07T08:16:10Z
43.56979911666667,1.470885850000000,180.0,2010-01-07T08:16:12Z
43.56967775000000,1.470978116666667,180.1,2010-01-07T08:16:13Z
43.56925270000000,1.471295650000000,180.2,2010-01-07T08:16:16Z
43.56911421666667,1.471396983333333,180.3,2010-01-07T08:16:21Z
43.56897683333333,1.471525583333333,180.4,2010-01-07T08:16:24Z
43.56882613333333,1.471682883333334,180.5,2010-01-07T08:16:28Z
43.56862438333332,1.471741733333334,180.5,2010-01-07T08:16:30Z
43.56848270000000,1.471774600000000,180.6,2010-01-07T08:16:33Z
43.56832401666667,1.471801866666667,180.7,2010-01-07T08:16:35Z
43.56817390000000,1.471815000000000,180.7,2010-01-07T08:16:37Z
43.56801246666667,1.471795033333333,180.8,2010-01-07T08:16:40Z
43.56785293333334,1.471766250000000,180.9,2010-01-07T08:16:42Z
43.56771111666667,1.471760400000000,180.9,2010-01-07T08:16:44Z
43.56756378333333,1.471760850000000,181.0,2010-01-07T08:16:46Z
43.56742268333335,1.471763316666667,181.0,2010-01-07T08:16:48Z
